Survey,Haul,Latitude,Longitude,DateTime,Length (mm),Weight (g),Age,Maturity,MaturityTable,Sex_index
198902,17,55.173,-156.61383,3/24/1989 4:00,440,654,5,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,450,631,5,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,450,722,6,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,460,616,5,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,460,638,7,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,460,727,4,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,460,729,7,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,460,752,4,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,470,658,7,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,470,684,6,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,470,745,4,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,470,814,,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,480,745,7,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,490,784,11,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,490,786,5,2,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,490,938,7,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,500,721,8,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,500,773,7,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,500,926,7,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,510,939,11,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1021,11,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1025,9,4,3,1
198902,17,55.173,-156.61383,3/24/1989 4:00,400,436,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,420,459,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,420,468,4,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,420,501,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,420,508,7,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,420,528,4,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,430,525,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,430,576,4,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,440,567,6,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,440,610,5,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,440,632,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,440,664,4,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,450,639,7,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,450,751,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,460,592,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,460,636,7,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,460,739,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,470,681,5,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,470,702,5,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,470,702,7,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,470,798,6,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,470,836,5,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,480,944,8,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,490,831,5,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,490,934,7,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,490,1035,6,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,500,860,8,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,500,984,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,795,7,2,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,941,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,947,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,961,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,1035,5,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,1044,6,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,510,1162,8,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,520,913,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1047,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1116,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1155,9,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1250,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,520,1325,6,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,920,7,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1018,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1028,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1115,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1134,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1143,6,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1163,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,530,1258,12,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,540,1256,9,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,540,1342,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,540,1396,7,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,550,1212,9,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,550,1404,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,550,1427,11,4,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,550,1529,6,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,560,1171,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,560,1242,8,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,570,1242,10,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,580,1500,11,3,3,2
198902,17,55.173,-156.61383,3/24/1989 4:00,630,2121,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1249,11,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1260,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1011,8,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1178,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1231,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1275,10,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1292,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1432,8,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,550,1184,13,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,550,1282,7,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,550,1297,6,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,560,1291,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,560,1325,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,560,1352,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,560,1385,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,560,1453,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,560,1992,9,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,570,1390,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,570,1451,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,570,1520,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,570,1650,10,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,580,1474,11,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,580,1581,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,590,1618,9,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,600,1616,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,600,2088,11,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,610,1814,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,390,414,6,2,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,400,415,5,2,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,410,446,5,2,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,430,532,4,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,430,559,4,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,430,638,4,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,440,657,5,2,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,440,676,4,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,450,787,6,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,460,599,8,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,470,733,7,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,480,627,7,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,480,720,9,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,490,792,6,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,490,800,11,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,490,953,4,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,500,817,7,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,500,904,7,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,500,977,7,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,858,11,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,967,11,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,520,973,6,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,520,1054,7,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,920,11,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1002,10,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,540,1161,11,4,3,1
198902,18,55.14783,-156.55533,3/24/1989 22:00,400,430,5,2,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,420,590,5,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,430,524,7,2,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,430,559,5,2,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,440,603,5,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,450,706,8,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,470,683,5,2,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,480,1273,6,2,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,490,795,5,2,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,490,998,7,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,490,1103,6,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,500,995,8,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,982,12,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,1045,11,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,1063,6,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,1091,6,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,510,1230,7,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,520,1049,7,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,520,1095,12,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,520,1176,8,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,520,1240,9,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1016,10,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1073,7,3,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1192,11,4,3,2
198902,18,55.14783,-156.55533,3/24/1989 22:00,530,1224,11,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,420,481,5,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,420,572,5,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,430,564,4,2,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,430,633,4,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,450,635,4,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,450,686,5,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,450,715,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,450,725,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,460,622,5,2,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,460,669,5,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,460,690,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,470,747,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,676,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,773,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,824,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,870,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,872,9,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,953,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,490,766,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,490,807,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,490,863,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,490,984,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,841,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,854,11,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,905,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,925,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,928,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,928,11,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,944,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,958,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,970,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,500,972,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,510,1007,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,510,1033,11,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,520,1032,11,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1024,6,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1028,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1021,8,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1291,11,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,550,1009,9,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,380,370,5,2,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,410,488,6,2,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,430,547,5,2,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,450,704,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,450,709,6,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,450,710,4,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,460,721,4,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,470,933,6,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,480,719,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,480,825,6,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,480,872,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,480,898,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,480,903,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,480,933,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,490,936,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,490,976,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,500,899,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,500,1037,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,876,5,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,938,6,5,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,959,7,5,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,984,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,1015,7,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,1019,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,1111,7,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,510,1138,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,520,827,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,520,1100,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,520,1126,6,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,520,1222,11,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,959,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1106,8,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1111,9,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1223,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1240,8,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1334,7,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,530,1370,11,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,888,7,5,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1097,10,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1120,10,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1139,11,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1183,8,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1274,6,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1280,11,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,560,1236,11,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,560,1389,8,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,570,1022,11,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,570,1372,9,3,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,460,749,9,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,490,720,7,4,3,1
198902,19,55.93667,-154.381,3/26/1989 12:00,480,890,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,500,1050,7,4,3,2
198902,19,55.93667,-154.381,3/26/1989 12:00,540,1376,8,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,200,51,2,2,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,230,85,2,2,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,230,86,2,2,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,330,242,3,2,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,350,318,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,350,329,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,350,343,4,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,360,320,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,360,344,4,2,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,360,365,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,360,389,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,370,347,4,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,370,362,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,380,371,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,380,381,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,380,389,4,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,380,422,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,458,6,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,479,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,479,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,430,573,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,430,602,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,430,628,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,430,675,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,440,586,6,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,440,619,6,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,440,704,4,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,450,663,4,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,460,1002,5,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,480,858,11,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,490,843,6,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,500,925,7,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,500,997,11,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,510,1633,7,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,530,993,8,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,530,1109,11,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,540,1070,,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,540,1133,8,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,540,1169,10,4,3,1
198902,21,57.29267,-155.42033,3/28/1989 15:00,220,54,2,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,220,68,2,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,230,70,2,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,230,75,2,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,250,77,2,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,280,141,3,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,300,192,3,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,310,209,,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,330,286,,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,360,353,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,360,369,4,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,380,382,4,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,341,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,421,4,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,464,5,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,390,472,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,400,476,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,400,524,,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,400,525,6,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,400,564,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,400,579,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,410,478,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,410,500,,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,410,525,,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,410,537,5,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,410,566,,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,410,585,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,420,516,,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,420,573,,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,430,457,,2,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,430,613,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,440,725,7,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,450,813,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,450,966,5,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,460,825,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,460,826,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,460,854,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,460,951,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,490,601,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,490,1050,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,490,1129,6,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,500,1024,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,500,1122,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,500,1180,5,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,510,1286,6,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,530,997,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,530,1038,11,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,540,951,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,540,1339,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,540,1482,11,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,550,1111,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,550,1174,7,4,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,560,1147,9,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,560,1578,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,580,1542,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,590,1592,,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,600,1914,11,3,3,2
198902,21,57.29267,-155.42033,3/28/1989 15:00,640,1703,11,3,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,320,233,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,320,233,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,330,241,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,340,292,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,360,327,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,360,348,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,360,351,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,370,337,,2,3,2
198902,22,57.305,-155.48867,3/28/1989 17:00,380,381,,2,3,2
