"model","year","warming"
"CESM2",2012,0.651632350303626
"CESM2",2013,0.68985566562026
"CESM2",2014,0.728374759685195
"CESM2",2015,0.767168877840459
"CESM2",2016,0.806217480527197
"CESM2",2017,0.845500165796943
"CESM2",2018,0.884996611514791
"CESM2",2019,0.924686539244193
"CESM2",2020,0.964549701402198
"CESM2",2021,1.00456589284672
"CESM2",2022,1.04471498761567
"CESM2",2023,1.08497700108278
"CESM2",2024,1.12533217733604
"CESM2",2025,1.16576110112669
"CESM2",2026,1.20624483328656
"CESM2",2027,1.24676506807508
"CESM2",2028,1.28730431050024
"CESM2",2029,1.32784607126698
"CESM2",2030,1.368375076646
"CESM2",2031,1.40887749023164
"CESM2",2032,1.44934114327344
"CESM2",2033,1.48975577002731
"CESM2",2034,1.53011324438019
"CESM2",2035,1.5704078138625
"CESM2",2036,1.61063632707579
"CESM2",2037,1.65079845052962
"CESM2",2038,1.69089687090703
"CESM2",2039,1.73093747885564
"CESM2",2040,1.77092953053767
"CESM2",2041,1.81088578335968
"CESM2",2042,1.85082260254605
"CESM2",2043,1.89076003550917
"CESM2",2044,1.93072185130903
"CESM2",2045,1.97073554287364
"CESM2",2046,2.0108322900719
"CESM2",2047,2.0510468821819
"CESM2",2048,2.09141759877998
"CESM2",2049,2.13198604857759
"CESM2",2050,2.17279696625499
"CESM2",2051,2.21389796787049
"CESM2",2052,2.25533926595932
"CESM2",2053,2.29717334596885
"CESM2",2054,2.33945460620021
"CESM2",2055,2.38223896393563
"CESM2",2056,2.42558343091741
"CESM2",2057,2.46954566180398
"CESM2",2058,2.51418347965537
"CESM2",2059,2.55955438288748
"CESM2",2060,2.60571503847904
"CESM2",2061,2.6527207665109
"CESM2",2062,2.70062502136154
"CESM2",2063,2.74947887507181
"CESM2",2064,2.79933050852195
"CESM2",2065,2.85022471613648
"CESM2",2066,2.90220242984051
"CESM2",2067,2.95530026794086
"CESM2",2068,3.00955011449168
"CESM2",2069,3.06497873452913
"CESM2",2070,3.12160743032903
"CESM2",2071,3.17945174355006
"CESM2",2072,3.23852120778404
"CESM2",2073,3.29881915564159
"CESM2",2074,3.36034258406438
"CESM2",2075,3.4230820810782
"CESM2",2076,3.48702181668764
"CESM2",2077,3.55213960007409
"CESM2",2078,3.61840700469478
"CESM2",2079,3.68578956230283
"CESM2",2080,3.75424702632277
"CESM2",2081,3.82373370442846
"CESM2",2082,3.89419885958974
"CESM2",2083,3.96558717828984
"CESM2",2084,4.03783930406921
"CESM2",2085,4.11089243403798
"CESM2",2086,4.18468097552142
"CESM2",2087,4.25913725956566
"CESM2",2088,4.33419230765072
"CESM2",2089,4.40977664762702
"CESM2",2090,4.48582117463069
"CESM2",2091,4.56225805253524
"CESM2",2092,4.63902165137879
"CESM2",2093,4.7160495161606
"CESM2",2094,4.79328336244314
"CESM2",2095,4.87067009432123
"CESM2",2096,4.94816284053657
"CESM2",2097,5.025722004824
"CESM2",2098,5.10331632697818
"CESM2",2099,5.1809239516268
"CIESM",1850,-0.125799496556919
"CIESM",1851,-0.121293492299823
"CIESM",1852,-0.116794064684791
"CIESM",1853,-0.112311864330362
"CIESM",1854,-0.107861878545317
"CIESM",1855,-0.103462755568915
"CIESM",1856,-0.0991361476683258
"CIESM",1857,-0.0949060742210166
"CIESM",1858,-0.0907983061182647
"CIESM",1859,-0.0868397729880657
"CIESM",1860,-0.0830579948597279
"CIESM",1861,-0.079480539973955
"CIESM",1862,-0.0761345104872442
"CIESM",1863,-0.0730460578277072
"CIESM",1864,-0.0702399294325343
"CIESM",1865,-0.0677390485392468
"CIESM",1866,-0.0655641286132742
"CIESM",1867,-0.0637333238774792
"CIESM",1868,-0.0622619172656537
"CIESM",1869,-0.0611620469557438
"CIESM",1870,-0.0604424724503156
"CIESM",1871,-0.0601083809655463
"CIESM",1872,-0.0601612346676977
"CIESM",1873,-0.0605986590598127
"CIESM",1874,-0.0614143725748335
"CIESM",1875,-0.0625981571769268
"CIESM",1876,-0.0641358695116825
"CIESM",1877,-0.0660094918835284
"CIESM",1878,-0.0681972220748047
"CIESM",1879,-0.0706736007601757
"CIESM",1880,-0.073409675014101
"CIESM",1881,-0.0763731961598058
"CIESM",1882,-0.0795288499695873
"CIESM",1883,-0.082838516998872
"CIESM",1884,-0.0862615606232224
"CIESM",1885,-0.0897551401506543
"CIESM",1886,-0.0932745462022629
"CIESM",1887,-0.096773555395086
"CIESM",1888,-0.100204801221769
"CIESM",1889,-0.103520157906989
"CIESM",1890,-0.106671133927493
"CIESM",1891,-0.109609271815142
"CIESM",1892,-0.112286550820262
"CIESM",1893,-0.114655788996362
"CIESM",1894,-0.116671041276675
"CIESM",1895,-0.118287990149957
"CIESM",1896,-0.119464325605041
"CIESM",1897,-0.120160111102326
"CIESM",1898,-0.120338132444149
"CIESM",1899,-0.11996422655515
"CIESM",1900,-0.119007587345161
"CIESM",1901,-0.117441046012884
"CIESM",1902,-0.115241323354646
"CIESM",1903,-0.112389251868167
"CIESM",1904,-0.108869965685562
"CIESM",1905,-0.104673056630251
"CIESM",1906,-0.0997926949661783
"CIESM",1907,-0.0942277136956426
"CIESM",1908,-0.0879816555571497
"CIESM",1909,-0.0810627821800969
"CIESM",1910,-0.0734840451619051
"CIESM",1911,-0.0652630191454543
"CIESM",1912,-0.0564217972873068
"CIESM",1913,-0.0469868498174343
"CIESM",1914,-0.036988846696727
"CIESM",1915,-0.0264624456769236
"CIESM",1916,-0.0154460473565956
"CIESM",1917,-0.00398151910319816
"CIESM",1918,0.00788611002588851
"CIESM",1919,0.0201089809845855
"CIESM",1920,0.0326367604554765
"CIESM",1921,0.0454170177700228
"CIESM",1922,0.0583956200340321
"CIESM",1923,0.0715171422994185
"CIESM",1924,0.0847252894885698
"CIESM",1925,0.0979633266683029
"CIESM",1926,0.111174514189194
"CIESM",1927,0.124302544153445
"CIESM",1928,0.137291974650357
"CIESM",1929,0.150088658204149
"CIESM",1930,0.162640160913695
"CIESM",1931,0.174896168828289
"CIESM",1932,0.186808878196492
"CIESM",1933,0.198333366347044
"CIESM",1934,0.20942794010986
"CIESM",1935,0.220054458860631
"CIESM",1936,0.230178629473356
"CIESM",1937,0.239770270689444
"CIESM",1938,0.248803544658156
"CIESM",1939,0.257257153669172
"CIESM",1940,0.265114500382409
"CIESM",1941,0.272363810159342
"CIESM",1942,0.27899821441314
"CIESM",1943,0.285015794218122
"CIESM",1944,0.290419583750584
"CIESM",1945,0.295217533469427
"CIESM",1946,0.299422433284389
"CIESM",1947,0.303051796298134
"CIESM",1948,0.306127704044239
"CIESM",1949,0.308676614472324
"CIESM",1950,0.310729134252124
"CIESM",1951,0.312319757277565
"CIESM",1952,0.313486571545855
"CIESM",1953,0.314270936864966
"CIESM",1954,0.314717136100563
"CIESM",1955,0.314872002910611
"CIESM",1956,0.314784529128207
"CIESM",1957,0.314505455140575
"CIESM",1958,0.314086846771392
"CIESM",1959,0.313581662304231
"CIESM",1960,0.313043313384684
"CIESM",1961,0.312525223607722
"CIESM",1962,0.312080388632904
"CIESM",1963,0.311760941674011
"CIESM",1964,0.311617728180332
"CIESM",1965,0.311699893464631
"CIESM",1966,0.312054486938121
"CIESM",1967,0.312726086485784
"CIESM",1968,0.31375644635772
"CIESM",1969,0.315184171764049
"CIESM",1970,0.317044423144558
"CIESM",1971,0.319368652840922
"CIESM",1972,0.322184376630969
"CIESM",1973,0.325514982293353
"CIESM",1974,0.329379577059344
"CIESM",1975,0.333792875478993
"CIESM",1976,0.338765128884079
"CIESM",1977,0.34430209727339
"CIESM",1978,0.350405064079286
"CIESM",1979,0.357070893902178
"CIESM",1980,0.364292132923682
"CIESM",1981,0.372057151333971
"CIESM",1982,0.380350326736706
"CIESM",1983,0.389152267129657
"CIESM",1984,0.398440071703658
"CIESM",1985,0.40818762736004
"CIESM",1986,0.418365938520421
"CIESM",1987,0.428943487495178
"CIESM",1988,0.439886622391487
"CIESM",1989,0.4511599692805
"CIESM",1990,0.462726865108909
"CIESM",1991,0.474549807634551
"CIESM",1992,0.486590918491777
"CIESM",1993,0.49881241534998
"CIESM",1994,0.511177089021703
"CIESM",1995,0.523648781303944
"CIESM",1996,0.536192859300493
"CIESM",1997,0.548776681973206
"CIESM",1998,0.561370054707948
"CIESM",1999,0.573945667754483
"CIESM",2000,0.586479514510641
"CIESM",2001,0.598951285766741
"CIESM",2002,0.611344736207134
"CIESM",2003,0.623648019679525
"CIESM",2004,0.63585398998803
"CIESM",2005,0.647960464241025
"CIESM",2006,0.659970446086907
"CIESM",2007,0.671892306498442
"CIESM",2008,0.68373992011526
"CIESM",2009,0.695532755523306
"CIESM",2010,0.707295918234343
"CIESM",2011,0.719060145526581
"CIESM",2012,0.730861752714929
"CIESM",2013,0.742742530832167
"CIESM",2014,0.754749596118862
"CIESM",2015,0.766935192133587
"CIESM",2016,0.779356445705816
"CIESM",2017,0.792075078354634
"CIESM",2018,0.805157075186877
"CIESM",2019,0.818672313661944
"CIESM",2020,0.832694154967029
"CIESM",2021,0.847299001079752
"CIESM",2022,0.862565820904926
"CIESM",2023,0.878575649153194
"CIESM",2024,0.895411061880644
"CIESM",2025,0.913155632827549
"CIESM",2026,0.931893374877918
"CIESM",2027,0.951708171110077
"CIESM",2028,0.972683200018104
"CIESM",2029,0.99490035955528
"CIESM",2030,1.01843969468233
"CIESM",2031,1.04337883309468
"CIESM",2032,1.06979243375411
"CIESM",2033,1.09775165276208
"CIESM",2034,1.12732363098325
"CIESM",2035,1.1585710076629
"CIESM",2036,1.19155146407751
"CIESM",2037,1.2263173010202
"CIESM",2038,1.26291505365063
"CIESM",2039,1.30138514693582
"CIESM",2040,1.34176159457729
"CIESM",2041,1.38407174396182
"CIESM",2042,1.42833606929419
"CIESM",2043,1.47456801466902
"CIESM",2044,1.52277388842518
"CIESM",2045,1.57295280969607
"CIESM",2046,1.62509670763333
"CIESM",2047,1.67919037333869
"CIESM",2048,1.73521156409583
"CIESM",2049,1.79313115905281
"CIESM",2050,1.85291336507188
"CIESM",2051,1.91451597103892
"CIESM",2052,1.97789064851479
"CIESM",2053,2.04298329621807
"CIESM",2054,2.10973442545668
"CIESM",2055,2.17807958327846
"CIESM",2056,2.24794980978983
"CIESM",2057,2.31927212580095
"CIESM",2058,2.39197004669826
"CIESM",2059,2.46596411822037
"CIESM",2060,2.54117246962756
"CIESM",2061,2.6175113796055
"CIESM",2062,2.69489585013399
"CIESM",2063,2.77324018348326
"CIESM",2064,2.85245855747011
"CIESM",2065,2.93246559412037
"CIESM",2066,3.01317691693476
"CIESM",2067,3.09450969204984
"CIESM",2068,3.17638314871643
"CIESM",2069,3.25871907468687
"CIESM",2070,3.34144228230839
"CIESM",2071,3.42448104135771
"CIESM",2072,3.50776747492209
"CIESM",2073,3.59123791493095
"CIESM",2074,3.6748332142658
"CIESM",2075,3.75849901272244
"CIESM",2076,3.84218595446457
"CIESM",2077,3.92584985498728
"CIESM",2078,4.00945181599998
"CIESM",2079,4.09295828703587
"CIESM",2080,4.17634107299518
"CIESM",2081,4.25957728722789
"CIESM",2082,4.34264925015405
"CIESM",2083,4.42554433380239
"CIESM",2084,4.50825475301345
"CIESM",2085,4.59077730440301
"CIESM",2086,4.67311305450418
"CIESM",2087,4.75526697880287
"CIESM",2088,4.83724755364675
"CIESM",2089,4.91906630323443
"CIESM",2090,5.00073730408039
"CIESM",2091,5.08227664949671
"CIESM",2092,5.16370187673017
"CIESM",2093,5.24503135944012
"CIESM",2094,5.32628366819911
"CIESM",2095,5.4074769016343
"CIESM",2096,5.48862799070958
"CIESM",2097,5.56975197846572
"CIESM",2098,5.6508612772913
"CIESM",2099,5.73196490548856
"CMCC-CM2-SR5",1850,-0.206844147356904
"CMCC-CM2-SR5",1851,-0.200114460721656
"CMCC-CM2-SR5",1852,-0.193392963680051
"CMCC-CM2-SR5",1853,-0.186692891230944
"CMCC-CM2-SR5",1854,-0.180032815620357
"CMCC-CM2-SR5",1855,-0.173435763794338
"CMCC-CM2-SR5",1856,-0.166928354224037
"CMCC-CM2-SR5",1857,-0.160539955627326
"CMCC-CM2-SR5",1858,-0.15430187053399
"CMCC-CM2-SR5",1859,-0.148246546966141
"CMCC-CM2-SR5",1860,-0.142406821744687
"CMCC-CM2-SR5",1861,-0.136815199079772
"CMCC-CM2-SR5",1862,-0.13150316816824
"CMCC-CM2-SR5",1863,-0.126500563505031
"CMCC-CM2-SR5",1864,-0.121834971521336
"CMCC-CM2-SR5",1865,-0.117531186998345
"CMCC-CM2-SR5",1866,-0.11361072247208
"CMCC-CM2-SR5",1867,-0.110091373551227
"CMCC-CM2-SR5",1868,-0.106986842718994
"CMCC-CM2-SR5",1869,-0.104306423790083
"CMCC-CM2-SR5",1870,-0.102054748749526
"CMCC-CM2-SR5",1871,-0.100231598218285
"CMCC-CM2-SR5",1872,-0.0988317762800147
"CMCC-CM2-SR5",1873,-0.0978450498670932
"CMCC-CM2-SR5",1874,-0.0972561523531818
"CMCC-CM2-SR5",1875,-0.0970448504392495
"CMCC-CM2-SR5",1876,-0.0971860728560844
"CMCC-CM2-SR5",1877,-0.0976500988491475
"CMCC-CM2-SR5",1878,-0.0984028038642068
"CMCC-CM2-SR5",1879,-0.0994059593244728
"CMCC-CM2-SR5",1880,-0.100617582885123
"CMCC-CM2-SR5",1881,-0.101992335078482
"CMCC-CM2-SR5",1882,-0.103481957825057
"CMCC-CM2-SR5",1883,-0.105035749890007
"CMCC-CM2-SR5",1884,-0.106601074013883
"CMCC-CM2-SR5",1885,-0.108123890147374
"CMCC-CM2-SR5",1886,-0.109549308972121
"CMCC-CM2-SR5",1887,-0.1108221597015
"CMCC-CM2-SR5",1888,-0.111887566023126
"CMCC-CM2-SR5",1889,-0.11269152397582
"CMCC-CM2-SR5",1890,-0.113181475545656
"CMCC-CM2-SR5",1891,-0.113306871818722
"CMCC-CM2-SR5",1892,-0.113019719644669
"CMCC-CM2-SR5",1893,-0.112275105941609
"CMCC-CM2-SR5",1894,-0.111031694007891
"CMCC-CM2-SR5",1895,-0.109252186499631
"CMCC-CM2-SR5",1896,-0.106903750078803
"CMCC-CM2-SR5",1897,-0.103958397133824
"CMCC-CM2-SR5",1898,-0.100393320418486
"CMCC-CM2-SR5",1899,-0.0961911769402413
"CMCC-CM2-SR5",1900,-0.0913403179518091
"CMCC-CM2-SR5",1901,-0.0858349624543498
"CMCC-CM2-SR5",1902,-0.0796753122011576
"CMCC-CM2-SR5",1903,-0.0728676067913788
"CMCC-CM2-SR5",1904,-0.0654241180577775
"CMCC-CM2-SR5",1905,-0.0573630835751483
"CMCC-CM2-SR5",1906,-0.0487085797393487
"CMCC-CM2-SR5",1907,-0.0394903354856583
"CMCC-CM2-SR5",1908,-0.029743488321901
"CMCC-CM2-SR5",1909,-0.0195082849417082
"CMCC-CM2-SR5",1910,-0.00882972924848679
"CMCC-CM2-SR5",1911,0.0022428188424157
"CMCC-CM2-SR5",1912,0.0136560899550473
"CMCC-CM2-SR5",1913,0.0253533928274038
"CMCC-CM2-SR5",1914,0.0372751381625724
"CMCC-CM2-SR5",1915,0.0493593936416929
"CMCC-CM2-SR5",1916,0.0615424646686111
"CMCC-CM2-SR5",1917,0.0737594951567163
"CMCC-CM2-SR5",1918,0.0859450824666588
"CMCC-CM2-SR5",1919,0.0980339004626557
"CMCC-CM2-SR5",1920,0.109961324575331
"CMCC-CM2-SR5",1921,0.121664052741368
"CMCC-CM2-SR5",1922,0.133080716135279
"CMCC-CM2-SR5",1923,0.144152473714386
"CMCC-CM2-SR5",1924,0.154823584765272
"CMCC-CM2-SR5",1925,0.165041953864902
"CMCC-CM2-SR5",1926,0.174759642950883
"CMCC-CM2-SR5",1927,0.183933345529573
"CMCC-CM2-SR5",1928,0.19252481843445
"CMCC-CM2-SR5",1929,0.200501266976212
"CMCC-CM2-SR5",1930,0.207835679795883
"CMCC-CM2-SR5",1931,0.214507110238081
"CMCC-CM2-SR5",1932,0.220500901597897
"CMCC-CM2-SR5",1933,0.225808854156344
"CMCC-CM2-SR5",1934,0.230429332499949
"CMCC-CM2-SR5",1935,0.234367312213783
"CMCC-CM2-SR5",1936,0.237634365638385
"CMCC-CM2-SR5",1937,0.240248586982687
"CMCC-CM2-SR5",1938,0.242234457681877
"CMCC-CM2-SR5",1939,0.243622653474387
"CMCC-CM2-SR5",1940,0.244449795240622
"CMCC-CM2-SR5",1941,0.244758146191098
"CMCC-CM2-SR5",1942,0.24459525850883
"CMCC-CM2-SR5",1943,0.244013573034174
"CMCC-CM2-SR5",1944,0.243069976025543
"CMCC-CM2-SR5",1945,0.241825317432025
"CMCC-CM2-SR5",1946,0.240343895470202
"CMCC-CM2-SR5",1947,0.238692912603463
"CMCC-CM2-SR5",1948,0.236941908276047
"CMCC-CM2-SR5",1949,0.235162173952257
"CMCC-CM2-SR5",1950,0.233426156153339
"CMCC-CM2-SR5",1951,0.231806853268654
"CMCC-CM2-SR5",1952,0.230377211943089
"CMCC-CM2-SR5",1953,0.229209528810637
"CMCC-CM2-SR5",1954,0.228374863253516
"CMCC-CM2-SR5",1955,0.227942466720259
"CMCC-CM2-SR5",1956,0.227979233935211
"CMCC-CM2-SR5",1957,0.228549181079283
"CMCC-CM2-SR5",1958,0.229712955720071
"CMCC-CM2-SR5",1959,0.231527382921971
"CMCC-CM2-SR5",1960,0.234045051577763
"CMCC-CM2-SR5",1961,0.237313944576543
"CMCC-CM2-SR5",1962,0.241377115963197
"CMCC-CM2-SR5",1963,0.246272417757164
"CMCC-CM2-SR5",1964,0.252032278588082
"CMCC-CM2-SR5",1965,0.258683535778047
"CMCC-CM2-SR5",1966,0.26624732196101
"CMCC-CM2-SR5",1967,0.274739006783754
"CMCC-CM2-SR5",1968,0.28416819368683
"CMCC-CM2-SR5",1969,0.294538771222127
"CMCC-CM2-SR5",1970,0.305849017832764
"CMCC-CM2-SR5",1971,0.318091758505814
"CMCC-CM2-SR5",1972,0.331254571213668
"CMCC-CM2-SR5",1973,0.345320040591429
"CMCC-CM2-SR5",1974,0.360266055858924
"CMCC-CM2-SR5",1975,0.376066149592167
"CMCC-CM2-SR5",1976,0.392689873583075
"CMCC-CM2-SR5",1977,0.410103207702232
"CMCC-CM2-SR5",1978,0.428268997399622
"CMCC-CM2-SR5",1979,0.447147415245522
"CMCC-CM2-SR5",1980,0.466696441729615
"CMCC-CM2-SR5",1981,0.486872360402565
"CMCC-CM2-SR5",1982,0.507630262361247
"CMCC-CM2-SR5",1983,0.528924555047195
"CMCC-CM2-SR5",1984,0.55070947034714
"CMCC-CM2-SR5",1985,0.57293956705393
"CMCC-CM2-SR5",1986,0.59557022286468
"CMCC-CM2-SR5",1987,0.618558111258458
"CMCC-CM2-SR5",1988,0.641861658806184
"CMCC-CM2-SR5",1989,0.665441478718042
"CMCC-CM2-SR5",1990,0.689260776725108
"CMCC-CM2-SR5",1991,0.713285725718943
"CMCC-CM2-SR5",1992,0.737485805931748
"CMCC-CM2-SR5",1993,0.761834107825714
"CMCC-CM2-SR5",1994,0.786307595269864
"CMCC-CM2-SR5",1995,0.810887327010689
"CMCC-CM2-SR5",1996,0.835558634885153
"CMCC-CM2-SR5",1997,0.86031125767561
"CMCC-CM2-SR5",1998,0.885139429962409
"CMCC-CM2-SR5",1999,0.910041925784636
"CMCC-CM2-SR5",2000,0.935022057370203
"CMCC-CM2-SR5",2001,0.960087629636515
"CMCC-CM2-SR5",2002,0.985250851589533
"CMCC-CM2-SR5",2003,1.0105282061568
"CMCC-CM2-SR5",2004,1.0359402803756
"CMCC-CM2-SR5",2005,1.06151155821702
"CMCC-CM2-SR5",2006,1.0872701786567
"CMCC-CM2-SR5",2007,1.11324766190102
"CMCC-CM2-SR5",2008,1.13947860694017
"CMCC-CM2-SR5",2009,1.16600036382554
"CMCC-CM2-SR5",2010,1.19285268425553
"CMCC-CM2-SR5",2011,1.22007735420074
"CMCC-CM2-SR5",2012,1.24771781240539
"CMCC-CM2-SR5",2013,1.27581875866577
"CMCC-CM2-SR5",2014,1.3044257558103
"CMCC-CM2-SR5",2015,1.33358482928707
"CMCC-CM2-SR5",2016,1.36334206820815
"CMCC-CM2-SR5",2017,1.39374323160288
"CMCC-CM2-SR5",2018,1.42483336350048
"CMCC-CM2-SR5",2019,1.45665642029382
"CMCC-CM2-SR5",2020,1.48925491363779
"CMCC-CM2-SR5",2021,1.52266957190554
"CMCC-CM2-SR5",2022,1.55693902297192
"CMCC-CM2-SR5",2023,1.59209950081409
"CMCC-CM2-SR5",2024,1.62818457812234
"CMCC-CM2-SR5",2025,1.66522492680015
"CMCC-CM2-SR5",2026,1.70324810790671
"CMCC-CM2-SR5",2027,1.74227839226125
"CMCC-CM2-SR5",2028,1.78233661258968
"CMCC-CM2-SR5",2029,1.82344004775468
"CMCC-CM2-SR5",2030,1.86560233927422
"CMCC-CM2-SR5",2031,1.90883344000355
"CMCC-CM2-SR5",2032,1.95313959453644
"CMCC-CM2-SR5",2033,1.99852335057495
"CMCC-CM2-SR5",2034,2.04498360022762
"CMCC-CM2-SR5",2035,2.09251564992554
"CMCC-CM2-SR5",2036,2.14111131739716
"CMCC-CM2-SR5",2037,2.19075905391839
"CMCC-CM2-SR5",2038,2.24144408985606
"CMCC-CM2-SR5",2039,2.2931486013519
"CMCC-CM2-SR5",2040,2.34585189585221
"CMCC-CM2-SR5",2041,2.39953061407558
"CMCC-CM2-SR5",2042,2.45415894592912
"CMCC-CM2-SR5",2043,2.50970885783073
"CMCC-CM2-SR5",2044,2.56615032887371
"CMCC-CM2-SR5",2045,2.623451593276
"CMCC-CM2-SR5",2046,2.68157938659284
"CMCC-CM2-SR5",2047,2.74049919323382
"CMCC-CM2-SR5",2048,2.80017549291405
"CMCC-CM2-SR5",2049,2.86057200378096
"CMCC-CM2-SR5",2050,2.92165192009258
"CMCC-CM2-SR5",2051,2.98337814247601
"CMCC-CM2-SR5",2052,3.04571349896558
"CMCC-CM2-SR5",2053,3.10862095520433
"CMCC-CM2-SR5",2054,3.17206381238874
"CMCC-CM2-SR5",2055,3.23600589174193
"CMCC-CM2-SR5",2056,3.30041170451065
"CMCC-CM2-SR5",2057,3.36524660669573
"CMCC-CM2-SR5",2058,3.43047693793917
"CMCC-CM2-SR5",2059,3.49607014420271
"CMCC-CM2-SR5",2060,3.56199488407831
"CMCC-CM2-SR5",2061,3.62822111876911
"CMCC-CM2-SR5",2062,3.69472018596751
"CMCC-CM2-SR5",2063,3.76146485803213
"CMCC-CM2-SR5",2064,3.82842938502612
"CMCC-CM2-SR5",2065,3.89558952332478
"CMCC-CM2-SR5",2066,3.96292255062623
"CMCC-CM2-SR5",2067,4.03040726830827
"CMCC-CM2-SR5",2068,4.09802399216253
"CMCC-CM2-SR5",2069,4.16575453260399
"CMCC-CM2-SR5",2070,4.23358216550277
"CMCC-CM2-SR5",2071,4.30149159480979
"CMCC-CM2-SR5",2072,4.3694689081544
"CMCC-CM2-SR5",2073,4.43750152657764
"CMCC-CM2-SR5",2074,4.50557814953071
"CMCC-CM2-SR5",2075,4.57368869621748
"CMCC-CM2-SR5",2076,4.64182424429
"CMCC-CM2-SR5",2077,4.70997696682321
"CMCC-CM2-SR5",2078,4.77814006839699
"CMCC-CM2-SR5",2079,4.84630772100483
"CMCC-CM2-SR5",2080,4.91447500038979
"CMCC-CM2-SR5",2081,4.98263782328235
"CMCC-CM2-SR5",2082,5.05079288588357
"CMCC-CM2-SR5",2083,5.11893760380351
"CMCC-CM2-SR5",2084,5.18707005352978
"CMCC-CM2-SR5",2085,5.25518891536965
"CMCC-CM2-SR5",2086,5.32329341768039
"CMCC-CM2-SR5",2087,5.39138328208121
"CMCC-CM2-SR5",2088,5.45945866922733
"CMCC-CM2-SR5",2089,5.52752012462473
"CMCC-CM2-SR5",2090,5.59556852387422
"CMCC-CM2-SR5",2091,5.66360501665893
"CMCC-CM2-SR5",2092,5.73163096873041
"CMCC-CM2-SR5",2093,5.79964790110582
"CMCC-CM2-SR5",2094,5.8676574256673
"CMCC-CM2-SR5",2095,5.93566117634934
"CMCC-CM2-SR5",2096,6.00366073511779
"CMCC-CM2-SR5",2097,6.07165755198164
"CMCC-CM2-SR5",2098,6.1396528583365
"CMCC-CM2-SR5",2099,6.20764757302033
"CMCC-ESM2",1850,-0.0539328292091891
"CMCC-ESM2",1851,-0.0503178785685996
"CMCC-ESM2",1852,-0.0467186354338026
"CMCC-ESM2",1853,-0.0431604428420293
"CMCC-ESM2",1854,-0.0396787927410032
"CMCC-ESM2",1855,-0.0363175855082669
"CMCC-ESM2",1856,-0.0331274267019143
"CMCC-ESM2",1857,-0.0301639663261598
"CMCC-ESM2",1858,-0.0274862867740289
"CMCC-ESM2",1859,-0.0251553462835881
"CMCC-ESM2",1860,-0.0232324852399581
"CMCC-ESM2",1861,-0.0217780029584381
"CMCC-ESM2",1862,-0.0208498127161475
"CMCC-ESM2",1863,-0.0205021827616747
"CMCC-ESM2",1864,-0.0207845708313794
"CMCC-ESM2",1865,-0.0217405593539572
"CMCC-ESM2",1866,-0.0234068980330533
"CMCC-ESM2",1867,-0.0258126598799999
"CMCC-ESM2",1868,-0.0289785160313564
"CMCC-ESM2",1869,-0.0329161338464065
"CMCC-ESM2",1870,-0.0376277018478196
"CMCC-ESM2",1871,-0.043105584058558
"CMCC-ESM2",1872,-0.0493321052190945
"CMCC-ESM2",1873,-0.056279467246689
"CMCC-ESM2",1874,-0.0639097961464016
"CMCC-ESM2",1875,-0.0721753174131604
"CMCC-ESM2",1876,-0.0810186567869488
"CMCC-ESM2",1877,-0.090373262061947
"CMCC-ESM2",1878,-0.100163940510309
